rgn_id,year,trend
1,2012,-0.0062
1,2013,0.0039
1,2014,-0.0026
1,2015,-0.002
1,2016,-0.0032
2,2012,-0.0062
2,2013,0.0039
2,2014,-0.0026
2,2015,-0.002
2,2016,-0.0032
3,2012,-0.0062
3,2013,0.0039
3,2014,-0.0026
3,2015,-0.002
3,2016,-0.0032
4,2012,-0.0062
4,2013,0.0039
4,2014,-0.0026
4,2015,-0.002
4,2016,-0.0032
5,2012,-0.0062
5,2013,0.0039
5,2014,-0.0026
5,2015,-0.002
5,2016,-0.0032
6,2012,-0.0062
6,2013,0.0039
6,2014,-0.0026
6,2015,-0.002
6,2016,-0.0032
7,2012,-0.0062
7,2013,0.0039
7,2014,-0.0026
7,2015,-0.002
7,2016,-0.0032
8,2012,-0.0062
8,2013,0.0039
8,2014,-0.0026
8,2015,-0.002
8,2016,-0.0032
