"region_id","category","value"
1,"corals",1
1,"seagrasses",0.855116269050631
1,"sea_ice_edge",0
1,"soft_bottom",1
2,"soft_bottom",1
3,"corals",0.730957557997747
3,"mangroves",0.798076923076923
3,"seagrasses",0.721897450142865
3,"soft_bottom",1
4,"corals",0.964113890082612
4,"mangroves",0.833333333333333
4,"seagrasses",0.855116269050631
4,"soft_bottom",1
5,"corals",0.730957557997747
5,"mangroves",0.687086092715232
5,"seagrasses",0.721897450142865
5,"soft_bottom",1
6,"corals",1
6,"mangroves",1
6,"seagrasses",0.855116269050631
6,"soft_bottom",1
7,"corals",0.964113890082612
7,"mangroves",1
7,"seagrasses",0.855116269050631
7,"soft_bottom",1
8,"corals",0.964113890082612
8,"soft_bottom",1
9,"corals",0.964113890082612
9,"seagrasses",0.855116269050631
9,"soft_bottom",1
10,"corals",1
10,"seagrasses",0.912847483095417
10,"soft_bottom",0.946175390377
11,"corals",1
11,"mangroves",0.813559322033898
11,"seagrasses",0.912847483095417
11,"soft_bottom",0.725606933915
12,"corals",0.730957557997747
12,"mangroves",0.99519890260631
12,"salt_marshes",1
12,"seagrasses",0.721897450142865
12,"soft_bottom",1
13,"corals",0.953679013210641
13,"mangroves",0.697247706422018
13,"seagrasses",0.721897450142865
13,"soft_bottom",1
14,"corals",1
14,"mangroves",0.778723404255319
14,"seagrasses",0.855116269050631
14,"soft_bottom",1
15,"corals",1
15,"soft_bottom",1
16,"seagrasses",0
16,"soft_bottom",0.921364481509
17,"sea_ice_edge",1
17,"soft_bottom",0.98465945832
18,"corals",1
18,"mangroves",0.758771929824561
18,"soft_bottom",0.981199858956
19,"corals",1
19,"mangroves",0.857142857142857
19,"seagrasses",0.855116269050631
19,"soft_bottom",0.951684150704
20,"corals",0.755307777337641
20,"seagrasses",0.855116269050631
20,"soft_bottom",1
21,"corals",0.855746556788467
21,"mangroves",1
21,"seagrasses",0.855116269050631
21,"soft_bottom",1
22,"corals",0.855746556788467
22,"mangroves",1
22,"soft_bottom",1
23,"corals",0.855746556788467
23,"seagrasses",0.855116269050631
23,"soft_bottom",1
24,"corals",1
24,"soft_bottom",1
25,"corals",1
25,"mangroves",0.885170418930361
25,"seagrasses",0.855116269050631
25,"soft_bottom",1
26,"corals",1
26,"mangroves",0.916666666666667
26,"seagrasses",0.855116269050631
26,"soft_bottom",1
27,"corals",0.755307777337641
27,"mangroves",0.96944099378882
27,"seagrasses",1
27,"soft_bottom",0.996021604259
28,"corals",0.755307777337641
28,"mangroves",0.909090909090909
28,"seagrasses",0.855116269050631
28,"soft_bottom",1
29,"corals",0.580673354488477
29,"mangroves",0.914076782449726
29,"seagrasses",0.855116269050631
29,"soft_bottom",1
30,"corals",0.580673354488477
30,"mangroves",0.768421052631579
30,"soft_bottom",1
31,"corals",0.984538344672957
31,"mangroves",0.955223880597015
31,"seagrasses",0.855116269050631
31,"soft_bottom",1
32,"corals",0.984538344672957
32,"soft_bottom",1
33,"corals",0.984538344672957
33,"mangroves",0.9
33,"seagrasses",0.855116269050631
33,"soft_bottom",0.943172795371
34,"corals",0.984538344672957
34,"soft_bottom",0.952118291254
35,"corals",0.984538344672957
35,"mangroves",1
35,"seagrasses",0.855116269050631
35,"soft_bottom",0.997904223373
36,"corals",0.984538344672957
36,"mangroves",0.952380952380952
36,"seagrasses",0.855116269050631
36,"soft_bottom",0.975020160706
37,"corals",0.984538344672957
37,"seagrasses",0.855116269050631
