"","importance","BWrank","lmc","lmc1","lmc10","equal"
"FoodProvision",1.04433001267319,0.988881621975147,1.32013631541948,1.21829419220164,1.0565076629524,1
"AboriginalNeeds",0.73539351276049,0.233703945934162,0,0.318121120012245,0.823488744541959,1
"NaturalProducts",0.825268478598003,0.342271637235666,0.23739630472225,0.479996646389484,0.865391864329583,1
"CarbonStorage",1.02424239993109,0.817527795945062,1.00560625256406,1.00382278521931,1.0009895666785,1
"CoastalProtection",1.07124724938885,0.99672988881622,1.29390730525213,1.20040918412554,1.05187794743834,1
"CoastalLivelihoods",1.00568097185168,0.91781120558099,1.09892501290268,1.06745487700085,1.01746137822366,1
"TourismRecreation",0.913430666523059,0.470459995639852,0.435002665868365,0.614740250606253,0.900271611221979,1
"IconicPlacesSPecies",1.09898279689045,0.933071724438631,1.15532046355954,1.10590974373116,1.02741581002122,1
"CleanWaters",1.18209411830926,1.48201438848921,2.1517883121798,1.78538012429215,1.20330360100475,1
"Biodiversity",1.09932979307393,0.999345977763244,1.3019173675317,1.20587107642137,1.05329181358761,1
