rgn_id,product,year,score
100,fish_oil,1998,0.5
100,fish_oil,1990,0
100,fish_oil,2004,0.5
100,fish_oil,1987,0
100,fish_oil,1979,0
100,fish_oil,1977,0
100,fish_oil,1988,0
100,fish_oil,1982,0
100,fish_oil,1991,0
100,fish_oil,1985,0
100,fish_oil,1995,0.666666667
100,fish_oil,1993,1
100,fish_oil,1999,0.5
100,fish_oil,2003,0.5
100,fish_oil,1989,0
100,fish_oil,2006,0.5
100,fish_oil,1980,0
100,fish_oil,1976,0
100,fish_oil,2002,0.5
100,fish_oil,1983,0
100,fish_oil,2008,0.5
100,fish_oil,2007,0.5
100,fish_oil,2009,0.5
100,fish_oil,1996,0.625
100,fish_oil,1997,0.5
100,fish_oil,1984,0
100,fish_oil,1992,0
100,fish_oil,2000,0.5
100,fish_oil,2001,0.5
100,fish_oil,1978,0
100,fish_oil,2005,0.5
100,fish_oil,1986,0
100,fish_oil,1994,0.75
100,fish_oil,1981,0
100,ornamentals,1992,0
100,ornamentals,1991,0
100,ornamentals,2005,1
100,ornamentals,1976,0
100,ornamentals,2000,0
100,ornamentals,1983,0
100,ornamentals,1986,0
100,ornamentals,2008,0
100,ornamentals,1987,0
100,ornamentals,1995,0
100,ornamentals,1994,0
100,ornamentals,2003,1
100,ornamentals,2004,1
100,ornamentals,1980,0
100,ornamentals,2009,0
100,ornamentals,1977,0
100,ornamentals,2001,0
100,ornamentals,1988,0
100,ornamentals,2002,0
100,ornamentals,1990,0
100,ornamentals,1996,0
100,ornamentals,1981,0
100,ornamentals,1979,0
100,ornamentals,1989,0
100,ornamentals,1982,0
100,ornamentals,1984,0
100,ornamentals,2006,1
100,ornamentals,1998,0
100,ornamentals,1999,0
100,ornamentals,1978,0
100,ornamentals,2007,0
100,ornamentals,1993,0
100,ornamentals,1985,0
100,ornamentals,1997,0
101,fish_oil,1991,0
101,fish_oil,2005,0.391218866
101,fish_oil,2002,0.537879099
101,fish_oil,1989,0
101,fish_oil,1982,0
101,fish_oil,1983,0
101,fish_oil,1981,0
101,fish_oil,1986,0
101,fish_oil,1987,0
101,fish_oil,1994,0
101,fish_oil,1985,0
