"rgn_id","component","value"
2,"economy",0.544855565369149
3,"economy",0.544855565369149
1,"economy",0.544855565369149
2,"livelihood",0.265402639103897
3,"livelihood",0.265402639103897
1,"livelihood",0.265402639103897
4,"economy",0.544855565369149
94,"economy",0.544855565369149
4,"livelihood",0.265402639103897
94,"livelihood",0.265402639103897
5,"livelihood",0.993465252677109
5,"economy",-0.270760575724769
6,"livelihood",0.509481956599867
6,"economy",0.489089109831209
7,"economy",0.0414177203772572
7,"livelihood",0.882335577337758
8,"economy",0.0620263829132654
8,"livelihood",-0.379019289656317
9,"economy",-0.446077468715498
9,"livelihood",-0.379019289656317
10,"economy",-0.240623488637996
10,"livelihood",-0.379019289656317
11,"economy",-0.458640996706365
11,"livelihood",-0.379019289656317
14,"economy",-0.229203258864036
14,"livelihood",0.090318974642216
15,"livelihood",-0.0324363294653479
15,"economy",-0.555445370706539
16,"livelihood",0.264433516881365
16,"economy",0.611903971328596
17,"livelihood",0.104152292925831
17,"economy",-0.0225308184212013
18,"economy",-0.20141000481423
18,"livelihood",-0.130750918819153
19,"livelihood",0.491933593229194
19,"economy",-0.125758167177444
20,"livelihood",0.360300852472437
20,"economy",0.343408746727349
21,"livelihood",0.090318974642216
21,"economy",-0.364971911813608
24,"economy",-0.911217969482505
24,"livelihood",0.11681628951765
25,"livelihood",-0.0629706618090852
25,"economy",0.236319371384499
28,"economy",-0.284838582655
28,"livelihood",0.0305816472101047
29,"livelihood",0.215042733084315
32,"livelihood",0.215042733084315
33,"livelihood",0.215042733084315
35,"livelihood",0.215042733084315
36,"livelihood",0.215042733084315
34,"livelihood",0.215042733084315
30,"livelihood",0.215042733084315
29,"economy",0.137985435572206
32,"economy",0.137985435572206
33,"economy",0.137985435572206
35,"economy",0.137985435572206
36,"economy",0.137985435572206
34,"economy",0.137985435572206
30,"economy",0.137985435572206
31,"livelihood",0.215042733084315
31,"economy",-0.165999148190111
37,"economy",-0.340383299383218
37,"livelihood",0.07646380492712
38,"livelihood",0.0518906981749693
38,"economy",-0.554475303430553
39,"economy",-0.482123483122485
39,"livelihood",0.077505989082203
40,"livelihood",0.100041477147988
40,"economy",-0.306031296106837
41,"economy",-0.0206774282717893
41,"livelihood",0.295980061065673
42,"livelihood",0.175267525152955
42,"economy",0.386478660304658
43,"livelihood",0.0832061674250015
43,"economy",-0.986670850009537
44,"economy",-0.441218890376482
44,"livelihood",0.215042733084315
45,"livelihood",0.215042733084315
45,"economy",-0.943905827569
46,"livelihood",0.215042733084315
46,"economy",0.476232252130819
47,"livelihood",0.448517543097234
47,"economy",-0.791864563018806
48,"livelihood",0.30428951170085
48,"economy",0.542434205086801
49,"livelihood",-0.548027302945421
49,"economy",-0.97038326747285
50,"livelihood",0.359813009001892
50,"economy",0.425403881647305
51,"economy",0.397317467059998
51,"livelihood",0.61820254436989
52,"economy",-0.136815718008179
52,"livelihood",0.152176712630991
53,"livelihood",0.273881238205125
53,"economy",-0.876884712122055
54,"livelihood",0.579775345653761
54,"economy",-0.0871112659228618
56,"livelihood",0.182417396282946
56,"economy",-0.0583362243296774
59,"economy",0.93060018905533
59,"livelihood",-0.116874621524754
60,"livelihood",0.331048540048292
60,"economy",-0.263937956423
61,"livelihood",-0.0360053600883268
61,"economy",0.832150932968903
62,"livelihood",0.0163384455709856
62,"economy",0.248443171486888
63,"economy",-0.281840709560429
63,"livelihood",0.120251526651982
64,"livelihood",0.154516194341048
64,"economy",0.175271740191369
65,"economy",0.643613772478184
65,"livelihood",-0.0194961106182874
66,"economy",-0.432693782295335
66,"livelihood",0.0229630523427777
67,"economy",-0.399453096260645
67,"livelihood",-0.377719723148
68,"livelihood",0.360995052306284
68,"economy",-0.0611721743561608
69,"economy",0.246006419462762
69,"livelihood",0.200800788885973
70,"economy",0.119841802069665
70,"livelihood",0.0920148335856797
71,"economy",0.93728308728767
71,"livelihood",0.210186585921783
72,"livelihood",0.505764465925429
72,"economy",-0.431619417873313
73,"livelihood",0.471659782632395
73,"economy",-0.273733426232054
74,"economy",-0.196305590810017
74,"livelihood",0.325912633296738
75,"economy",-0.807273918683988
75,"livelihood",0.395250067815813
76,"economy",0.798619491138508
76,"livelihood",0.251177345291039
77,"economy",-0.996417503608649
77,"livelihood",0.252341581108197
78,"livelihood",0.218286637850337
78,"economy",-0.111169036352713
79,"livelihood",0.288752494350889
79,"economy",0.704989861865693
80,"economy",-0.0360165019772172
80,"livelihood",0.301470389217709
81,"economy",-0.318379422579722
81,"livelihood",0.257922566843863
82,"livelihood",0.558391485914728
82,"economy",0.983097939801711
84,"livelihood",0.0128302006777
84,"economy",-0.870004659815533
93,"economy",-0.109164351848025
91,"economy",-0.109164351848025
92,"economy",-0.109164351848025
93,"livelihood",0.207216834916054
91,"livelihood",0.207216834916054
92,"livelihood",0.207216834916054
95,"economy",-0.851216899036175
85,"economy",-0.851216899036175
86,"economy",-0.851216899036175
88,"economy",-0.851216899036175
89,"economy",-0.851216899036175
95,"livelihood",0.248083903057713
85,"livelihood",0.248083903057713
86,"livelihood",0.248083903057713
88,"livelihood",0.248083903057713
89,"livelihood",0.248083903057713
96,"livelihood",-0.0929315309282
96,"economy",0.0824480586347135
97,"livelihood",0.4850602995768
97,"economy",0.967421822648429
98,"economy",-0.596855417041094
98,"livelihood",0.0589642020274432
99,"livelihood",-0.287979349781895
99,"economy",-0.701936086965382
100,"livelihood",-0.154089235357401
100,"economy",-0.11674963075786
101,"livelihood",0.568199559285302
101,"economy",-0.815845114441017
90,"economy",-0.00873256970306225
102,"economy",-0.00873256970306225
90,"livelihood",0.0981629576609383
102,"livelihood",0.0981629576609383
103,"livelihood",0.221146964455642
103,"economy",0.0477422914215904
104,"livelihood",-0.575508260222
104,"economy",-0.467814052884857
106,"livelihood",0.184585863023588
106,"economy",-0.768921998284513
107,"livelihood",-0.379019289656317
107,"economy",-0.240623488637996
110,"livelihood",0.217584740823503
110,"economy",0.0617412721072014
112,"economy",-0.130913986384654
112,"livelihood",0.0661285365829605
114,"livelihood",0.4035703028446
114,"economy",0.0368722743782036
115,"livelihood",-0.00512822912004548
115,"economy",-0.0343404151536567
116,"livelihood",-0.0472291543236386
116,"economy",-0.192040063907095
111,"livelihood",0.128050302051194
108,"livelihood",0.128050302051194
118,"livelihood",0.128050302051194
113,"livelihood",0.128050302051194
117,"livelihood",0.128050302051194
121,"livelihood",0.128050302051194
111,"economy",-0.1590671593924
108,"economy",-0.1590671593924
118,"economy",-0.1590671593924
113,"economy",-0.1590671593924
117,"economy",-0.1590671593924
121,"economy",-0.1590671593924
119,"livelihood",0.128050302051194
119,"economy",-0.379302160932
120,"economy",0.176834554216874
120,"livelihood",0.128050302051194
122,"economy",-0.277463324275254
122,"livelihood",-0.0625083232387529
123,"livelihood",0.128050302051194
123,"economy",-0.0879958486632788
124,"livelihood",0.0448705275678116
124,"economy",-0.263926162855395
125,"livelihood",0.128050302051194
125,"economy",-0.108811875895746
126,"economy",-0.198686277792793
126,"livelihood",0.1952279452026
127,"economy",-0.603511182911482
127,"livelihood",-0.161740207529147
245,"economy",-0.234099033509845
249,"economy",-0.234099033509845
220,"economy",-0.234099033509845
244,"economy",-0.234099033509845
250,"economy",-0.234099033509845
248,"economy",-0.234099033509845
245,"livelihood",0.0344752714334
249,"livelihood",0.0344752714334
220,"livelihood",0.0344752714334
244,"livelihood",0.0344752714334
250,"livelihood",0.0344752714334
248,"livelihood",0.0344752714334
129,"economy",0.0831864252912332
129,"livelihood",0.338182733212337
130,"livelihood",-0.0406329423542665
130,"economy",-0.251916657259104
131,"economy",0.524117985665786
131,"livelihood",0.3267515313347
132,"livelihood",0.03553380003891
132,"economy",-0.773897786036815
133,"economy",0.53220835288546
133,"livelihood",0.0985493097113953
134,"economy",-0.00756779285461595
134,"livelihood",-0.183045536544141
135,"economy",0.245703352540354
135,"livelihood",-0.0153961264769853
136,"economy",-0.938359034783109
136,"livelihood",0.112594126831614
137,"livelihood",0.150318330169628
137,"economy",-0.179923891656254
138,"economy",-0.635122039901473
138,"livelihood",0.150673194118634
139,"economy",-0.619171915041164
139,"livelihood",-0.194449041347279
221,"livelihood",0.128050302051194
140,"livelihood",0.128050302051194
221,"economy",0.175091729442277
140,"economy",0.175091729442277
143,"economy",-0.499749547365147
143,"livelihood",0.282218917100904
146,"livelihood",0.491933593229194
146,"economy",-0.434586589723222
161,"economy",-0.856577416321385
147,"economy",-0.856577416321385
161,"livelihood",0.862334733715481
147,"livelihood",0.862334733715481
149,"economy",-0.240623488637996
149,"livelihood",-0.379019289656317
13,"livelihood",-0.379019289656317
151,"livelihood",-0.379019289656317
158,"livelihood",-0.379019289656317
13,"economy",-0.533411254923791
151,"economy",-0.533411254923791
158,"economy",-0.533411254923791
152,"livelihood",-0.132873826536185
152,"economy",-0.451958684236289
155,"economy",-0.142103730482194
155,"livelihood",0.414381263839445
12,"livelihood",-0.379019289656317
159,"livelihood",-0.379019289656317
150,"livelihood",-0.379019289656317
12,"economy",-0.240623488637996
159,"economy",-0.240623488637996
