"rgn_id","habitat","health"
3,"coral",1
2,"coral",1
1,"coral",1
3,"soft_bottom",1
2,"soft_bottom",1
1,"soft_bottom",1
3,"seagrass",0.855116269050631
2,"seagrass",0.855116269050631
1,"seagrass",0.855116269050631
4,"soft_bottom",1
94,"soft_bottom",1
5,"mangrove",0.798076923076923
5,"seagrass",0.721897450142865
5,"soft_bottom",1
5,"coral",0.730957557997747
6,"mangrove",0.833333333333333
6,"soft_bottom",1
6,"coral",0.964113890082612
6,"seagrass",0.855116269050631
7,"mangrove",0.687086092715232
7,"soft_bottom",1
7,"coral",0.730957557997747
7,"seagrass",0.721897450142865
8,"mangrove",1
8,"seagrass",0.855116269050631
8,"soft_bottom",1
8,"coral",1
9,"mangrove",1
9,"seagrass",0.855116269050631
9,"soft_bottom",1
9,"coral",0.964113890082612
10,"soft_bottom",1
10,"coral",0.964113890082612
11,"seagrass",0.855116269050631
11,"coral",0.964113890082612
11,"soft_bottom",1
14,"coral",1
14,"soft_bottom",0.946175390377
14,"seagrass",0.912847483095417
15,"mangrove",0.813559322033898
15,"seagrass",0.912847483095417
15,"coral",1
15,"soft_bottom",0.725606933915
16,"saltmarsh",1
16,"soft_bottom",1
16,"coral",0.730957557997747
16,"seagrass",0.721897450142865
16,"mangrove",0.99519890260631
17,"soft_bottom",1
17,"mangrove",0.697247706422018
17,"coral",0.953679013210641
17,"seagrass",0.721897450142865
18,"soft_bottom",1
18,"mangrove",0.778723404255319
18,"coral",1
18,"seagrass",0.855116269050631
19,"soft_bottom",1
19,"coral",1
20,"seagrass",0
20,"soft_bottom",0.921364481509
21,"soft_bottom",0.98465945832
24,"mangrove",0.758771929824561
24,"soft_bottom",0.981199858956
24,"coral",1
25,"seagrass",0.855116269050631
25,"coral",1
25,"mangrove",0.857142857142857
25,"soft_bottom",0.951684150704
28,"seagrass",0.855116269050631
28,"coral",0.755307777337641
28,"soft_bottom",1
35,"seagrass",0.855116269050631
32,"seagrass",0.855116269050631
29,"seagrass",0.855116269050631
34,"seagrass",0.855116269050631
36,"seagrass",0.855116269050631
33,"seagrass",0.855116269050631
30,"seagrass",0.855116269050631
35,"mangrove",1
32,"mangrove",1
29,"mangrove",1
34,"mangrove",1
36,"mangrove",1
33,"mangrove",1
30,"mangrove",1
35,"soft_bottom",1
32,"soft_bottom",1
29,"soft_bottom",1
34,"soft_bottom",1
36,"soft_bottom",1
33,"soft_bottom",1
30,"soft_bottom",1
35,"coral",0.855746556788467
32,"coral",0.855746556788467
29,"coral",0.855746556788467
34,"coral",0.855746556788467
36,"coral",0.855746556788467
33,"coral",0.855746556788467
30,"coral",0.855746556788467
31,"mangrove",1
31,"soft_bottom",1
31,"coral",0.855746556788467
37,"coral",0.855746556788467
37,"seagrass",0.855116269050631
37,"soft_bottom",1
38,"soft_bottom",1
38,"coral",1
39,"coral",1
39,"soft_bottom",1
39,"mangrove",0.885170418930361
39,"seagrass",0.855116269050631
40,"mangrove",0.916666666666667
40,"coral",1
40,"soft_bottom",1
40,"seagrass",0.855116269050631
41,"soft_bottom",0.996021604259
41,"mangrove",0.96944099378882
41,"seagrass",1
41,"coral",0.755307777337641
42,"mangrove",0.909090909090909
42,"soft_bottom",1
42,"seagrass",0.855116269050631
42,"coral",0.755307777337641
43,"seagrass",0.855116269050631
43,"mangrove",0.914076782449726
43,"coral",0.580673354488477
43,"soft_bottom",1
44,"coral",0.580673354488477
44,"soft_bottom",1
44,"mangrove",0.768421052631579
45,"soft_bottom",1
45,"coral",0.984538344672957
45,"seagrass",0.855116269050631
45,"mangrove",0.955223880597015
46,"coral",0.984538344672957
46,"soft_bottom",1
47,"soft_bottom",0.943172795371
47,"seagrass",0.855116269050631
47,"coral",0.984538344672957
47,"mangrove",0.9
48,"soft_bottom",0.952118291254
48,"coral",0.984538344672957
49,"mangrove",1
49,"seagrass",0.855116269050631
49,"soft_bottom",0.997904223373
49,"coral",0.984538344672957
50,"seagrass",0.855116269050631
50,"soft_bottom",0.975020160706
50,"coral",0.984538344672957
50,"mangrove",0.952380952380952
51,"soft_bottom",0.975638307842
51,"seagrass",0.855116269050631
51,"coral",0.984538344672957
52,"soft_bottom",0.904210489541
52,"seagrass",0.855116269050631
52,"mangrove",0.6
52,"coral",0.984538344672957
53,"mangrove",0.455072463768116
53,"soft_bottom",0.899305032562
54,"coral",0.984538344672957
54,"soft_bottom",1
54,"seagrass",0.855116269050631
54,"mangrove",1
56,"soft_bottom",0.989096178422
59,"soft_bottom",0.942006842687
59,"saltmarsh",1
60,"soft_bottom",1
61,"soft_bottom",0.94387682985
62,"soft_bottom",0.862232893006
63,"soft_bottom",0.987279566106
64,"soft_bottom",0.940426826266
65,"soft_bottom",0.884607535953
65,"mangrove",0.823863636363636
66,"mangrove",0.680473372781065
66,"soft_bottom",0.813941819112
66,"seagrass",0.258539503138599
67,"soft_bottom",1
68,"soft_bottom",0.945953783461
68,"seagrass",0.82451230316197
69,"soft_bottom",1
69,"saltmarsh",0.5
70,"soft_bottom",1
70,"saltmarsh",1
71,"soft_bottom",1
72,"soft_bottom",1
73,"soft_bottom",0.99425731898
73,"seagrass",1
74,"soft_bottom",1
75,"seagrass",0.82451230316197
75,"soft_bottom",1
76,"soft_bottom",0.861105357631
77,"soft_bottom",0.950184845189
78,"soft_bottom",0.887261458081
79,"seagrass",0.82451230316197
79,"soft_bottom",0.967429403985
80,"soft_bottom",0.917644669567
81,"soft_bottom",0.932802864661
82,"soft_bottom",0.998573899206
84,"soft_bottom",0.882317707522
93,"soft_bottom",1
91,"soft_bottom",1
92,"soft_bottom",1
89,"soft_bottom",0.986376356729
95,"soft_bottom",0.986376356729
88,"soft_bottom",0.986376356729
86,"soft_bottom",0.986376356729
85,"soft_bottom",0.986376356729
96,"soft_bottom",0.933967272404
96,"seagrass",0.258539503138599
96,"mangrove",0.596302921884317
97,"mangrove",0.349740932642487
97,"soft_bottom",0.993978038394
98,"seagrass",1
98,"soft_bottom",0.979809040288
99,"seagrass",1
100,"soft_bottom",0.89572949625
100,"mangrove",0.4
101,"soft_bottom",0.947679444502
90,"seagrass",1
102,"seagrass",1
90,"mangrove",0.857142857142857
102,"mangrove",0.857142857142857
90,"soft_bottom",0.972211724449
102,"soft_bottom",0.972211724449
90,"coral",0.755307777337641
102,"coral",0.755307777337641
103,"soft_bottom",0.992095138637
104,"mangrove",0.936329588014981
104,"soft_bottom",1
106,"soft_bottom",0.930926842793
106,"mangrove",0.688888888888889
106,"seagrass",1
107,"coral",1
107,"soft_bottom",1
110,"seagrass",1
110,"mangrove",0.777777777777778
110,"soft_bottom",1
110,"coral",0.397647968195135
112,"soft_bottom",1
112,"mangrove",1
112,"seagrass",1
112,"coral",0
114,"seagrass",1
114,"soft_bottom",0.982209960978
114,"mangrove",0.769662921348315
114,"coral",0.422740366276086
115,"soft_bottom",0.99074780079
115,"seagrass",1
115,"coral",1
115,"mangrove",0.488372093023256
116,"mangrove",1
116,"seagrass",1
116,"soft_bottom",0.983431313339
116,"coral",0.595384173926359
121,"coral",0.517296486375576
111,"coral",0.517296486375576
108,"coral",0.517296486375576
118,"coral",0.517296486375576
117,"coral",0.517296486375576
113,"coral",0.517296486375576
121,"seagrass",1
111,"seagrass",1
108,"seagrass",1
118,"seagrass",1
117,"seagrass",1
113,"seagrass",1
121,"mangrove",0.969822341202239
111,"mangrove",0.969822341202239
108,"mangrove",0.969822341202239
118,"mangrove",0.969822341202239
117,"mangrove",0.969822341202239
113,"mangrove",0.969822341202239
121,"soft_bottom",1
111,"soft_bottom",1
108,"soft_bottom",1
118,"soft_bottom",1
117,"soft_bottom",1
113,"soft_bottom",1
119,"coral",0.725611882724082
119,"seagrass",1
119,"soft_bottom",1
120,"seagrass",1
120,"coral",0.517296486375576
120,"soft_bottom",1
122,"coral",0.715200330885569
122,"soft_bottom",1
122,"seagrass",0.252772343349348
123,"seagrass",0.252772343349348
123,"soft_bottom",0.941248699187
123,"coral",0.567313208117372
124,"coral",1
124,"seagrass",0.252772343349348
124,"soft_bottom",1
125,"soft_bottom",1
125,"mangrove",0.728813559322034
125,"coral",0.567313208117372
